,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Home_GoalsScored_Last5,Home_GoalsConceded_Last5,Away_GoalsScored_Last5,Away_GoalsConceded_Last5
9385,Valencia,Sevilla,1,1,D,0.0,1.0,A,1.6,1.6,1.6,1.8
9386,Ath Bilbao,Espanol,3,0,H,2.0,0.0,H,0.4,1.2,0.4,1.2
9387,Sociedad,Levante,1,2,A,0.0,2.0,A,2.0,1.2,0.8,1.4
9388,Eibar,Villarreal,2,1,H,0.0,0.0,D,1.2,1.6,2.4,1.2
9389,Mallorca,Osasuna,2,2,D,1.0,0.0,H,0.6,1.0,1.2,1.2
9390,Getafe,Granada,3,1,H,2.0,0.0,H,1.4,1.6,1.2,1.0
9391,Espanol,Valencia,1,2,A,1.0,0.0,H,0.2,1.6,1.2,1.2
9392,Levante,Barcelona,3,1,H,0.0,1.0,A,1.0,1.0,3.2,0.4
9393,Sevilla,Ath Madrid,1,1,D,1.0,0.0,H,1.4,1.4,0.8,0.4
9394,Real Madrid,Betis,0,0,D,0.0,0.0,D,2.2,0.6,1.0,2.2
9395,Granada,Sociedad,1,2,A,1.0,1.0,D,1.2,1.4,1.6,1.6
9396,Leganes,Eibar,1,2,A,1.0,1.0,D,0.4,2.0,1.0,1.4
9397,Celta,Getafe,0,1,A,0.0,1.0,A,0.4,1.4,1.4,1.2
9398,Villarreal,Ath Bilbao,0,0,D,0.0,0.0,D,2.4,1.2,0.8,1.0
9399,Valladolid,Mallorca,3,0,H,1.0,0.0,H,1.2,1.2,1.0,1.0
9400,Osasuna,Alaves,4,2,H,3.0,1.0,H,1.6,1.2,1.4,1.4
9401,Sociedad,Leganes,1,1,D,0.0,0.0,D,1.6,1.2,0.6,2.2
9402,Alaves,Valladolid,3,0,H,2.0,0.0,H,1.4,2.2,1.4,1.2
9403,Valencia,Granada,2,0,H,0.0,0.0,D,1.4,1.4,1.2,1.8
9404,Eibar,Real Madrid,0,4,A,0.0,3.0,A,1.0,1.6,1.8,0.6
9405,Barcelona,Celta,4,1,H,2.0,1.0,H,3.0,0.8,0.4,1.2
9406,Betis,Sevilla,1,2,A,1.0,1.0,D,0.8,1.2,1.0,1.2
9407,Getafe,Osasuna,0,0,D,0.0,0.0,D,1.6,0.8,2.2,1.4
9408,Mallorca,Villarreal,3,1,H,2.0,0.0,H,1.0,1.2,1.4,1.0
9409,Ath Bilbao,Levante,2,1,H,0.0,1.0,A,0.8,0.8,1.4,1.0
9410,Ath Madrid,Espanol,3,1,H,1.0,1.0,D,1.0,0.6,0.4,1.6
9411,Levante,Mallorca,2,1,H,0.0,0.0,D,1.2,1.2,1.2,1.4
9412,Leganes,Barcelona,1,2,A,1.0,0.0,H,0.6,2.0,3.4,1.0
9413,Betis,Valencia,2,1,H,1.0,1.0,D,0.8,1.4,1.4,1.2
9414,Granada,Ath Madrid,1,1,D,0.0,0.0,D,0.8,1.4,1.6,0.8
9415,Real Madrid,Sociedad,3,1,H,1.0,1.0,D,2.6,0.6,1.6,1.0
9416,Valladolid,Sevilla,0,1,A,0.0,1.0,A,1.4,1.8,1.4,0.6
9417,Villarreal,Celta,1,3,A,0.0,0.0,D,1.4,1.2,0.4,2.0
9418,Eibar,Alaves,0,2,A,0.0,0.0,D,0.8,2.2,1.8,1.8
9419,Espanol,Getafe,1,1,D,1.0,1.0,D,0.6,1.8,1.2,0.6
9420,Osasuna,Ath Bilbao,1,2,A,0.0,1.0,A,1.8,1.2,1.2,0.8
9421,Celta,Valladolid,0,0,D,0.0,0.0,D,1.0,1.8,1.2,1.8
9422,Alaves,Real Madrid,1,2,A,0.0,0.0,D,1.8,1.8,2.4,0.4
9423,Sociedad,Eibar,4,1,H,1.0,1.0,D,1.2,1.4,0.8,2.0
9424,Mallorca,Betis,1,2,A,0.0,2.0,A,1.2,1.8,1.0,1.0
9425,Valencia,Villarreal,2,1,H,0.0,0.0,D,1.4,1.4,1.4,1.8
9426,Ath Madrid,Barcelona,0,1,A,0.0,0.0,D,1.6,0.8,3.0,1.2
9427,Getafe,Levante,4,0,H,0.0,0.0,D,1.0,0.8,1.6,1.2
9428,Espanol,Osasuna,2,4,A,1.0,0.0,H,0.8,1.8,2.0,1.4
9429,Ath Bilbao,Granada,2,0,H,1.0,0.0,H,1.4,0.8,0.8,1.6
9430,Sevilla,Leganes,1,0,H,0.0,0.0,D,1.4,0.6,0.8,2.0
9431,Villarreal,Ath Madrid,0,0,D,0.0,0.0,D,0.8,2.0,1.2,1.0
9432,Real Madrid,Espanol,2,0,H,1.0,0.0,H,2.8,0.4,1.0,2.6
9433,Granada,Alaves,3,0,H,0.0,0.0,D,0.6,2.0,1.8,1.4
9434,Levante,Valencia,2,4,A,2.0,1.0,H,1.6,1.8,1.6,1.0
9435,Barcelona,Mallorca,5,2,H,4.0,1.0,H,2.6,1.2,1.4,2.0
9436,Osasuna,Sevilla,1,1,D,1.0,1.0,D,2.2,1.6,1.2,0.6
9437,Leganes,Celta,3,2,H,2.0,0.0,H,0.6,2.2,1.0,1.6
9438,Valladolid,Sociedad,0,0,D,0.0,0.0,D,0.8,1.8,1.8,1.6
9439,Betis,Ath Bilbao,3,2,H,3.0,1.0,H,1.4,1.0,1.8,0.4
9440,Eibar,Getafe,0,1,A,0.0,0.0,D,1.0,2.4,1.8,0.4
9441,Alaves,Leganes,1,1,D,0.0,1.0,A,1.6,1.8,1.2,1.6
9442,Granada,Levante,1,2,A,0.0,0.0,D,1.0,1.4,1.6,2.4
9443,Sociedad,Barcelona,2,2,D,1.0,1.0,D,1.6,1.2,2.6,1.4
9444,Ath Bilbao,Eibar,0,0,D,0.0,0.0,D,1.6,1.0,0.6,2.4
9445,Ath Madrid,Osasuna,2,0,H,0.0,0.0,D,1.0,0.8,2.0,1.4
9446,Sevilla,Villarreal,1,2,A,0.0,1.0,A,1.2,0.6,0.6,1.6
9447,Espanol,Betis,2,2,D,2.0,1.0,H,1.0,2.4,1.6,1.2
9448,Valencia,Real Madrid,1,1,D,0.0,0.0,D,2.2,1.2,2.2,0.4
9449,Getafe,Valladolid,2,0,H,1.0,0.0,H,1.4,0.2,0.6,0.8
9450,Celta,Mallorca,2,2,D,1.0,1.0,D,1.2,1.8,1.4,2.6
9451,Barcelona,Real Madrid,0,0,D,0.0,0.0,D,2.8,1.2,2.4,0.6
9452,Eibar,Granada,3,0,H,2.0,0.0,H,0.2,2.2,1.0,1.4
9453,Mallorca,Sevilla,0,2,A,0.0,1.0,A,1.8,2.4,1.2,0.8
9454,Barcelona,Alaves,4,1,H,2.0,0.0,H,2.0,1.0,1.4,1.2
9455,Villarreal,Getafe,1,0,H,0.0,0.0,D,1.0,1.8,1.6,0.2
9456,Valladolid,Valencia,1,1,D,0.0,0.0,D,0.0,1.2,2.0,1.2
9457,Real Madrid,Ath Bilbao,0,0,D,0.0,0.0,D,1.6,0.6,1.6,1.0
9458,Betis,Ath Madrid,1,2,A,0.0,0.0,D,2.0,1.6,1.2,0.6
9459,Levante,Celta,3,1,H,0.0,1.0,A,1.4,2.4,1.6,2.0
9460,Leganes,Espanol,2,0,H,1.0,0.0,H,1.2,1.4,1.2,2.4
9461,Osasuna,Sociedad,3,4,A,1.0,3.0,A,1.2,1.4,1.6,1.4
9462,Valladolid,Leganes,2,2,D,1.0,2.0,A,0.2,0.8,1.4,1.2
9463,Sevilla,Ath Bilbao,1,1,D,0.0,1.0,A,1.2,0.6,1.2,0.8
9464,Valencia,Eibar,1,0,H,1.0,0.0,H,1.8,1.4,0.8,1.4
9465,Getafe,Real Madrid,0,3,A,0.0,1.0,A,1.6,0.4,1.0,0.4
9466,Ath Madrid,Levante,2,1,H,2.0,1.0,H,1.0,0.6,1.8,2.2
9467,Espanol,Barcelona,2,2,D,1.0,0.0,H,1.0,2.2,2.4,1.0
9468,Alaves,Betis,1,1,D,1.0,0.0,H,1.0,2.0,2.0,1.6
9469,Granada,Mallorca,1,0,H,1.0,0.0,H,1.0,1.6,1.2,2.6
9470,Sociedad,Villarreal,1,2,A,1.0,0.0,H,2.2,1.8,1.0,1.2
9471,Celta,Osasuna,1,1,D,0.0,0.0,D,1.6,1.8,1.8,2.2
9472,Leganes,Getafe,0,3,A,0.0,3.0,A,1.6,1.2,1.4,0.8
9473,Real Madrid,Sevilla,2,1,H,0.0,0.0,D,1.2,0.2,1.2,0.8
9474,Osasuna,Valladolid,0,0,D,0.0,0.0,D,1.8,2.0,0.6,1.0
9475,Levante,Alaves,0,1,A,0.0,0.0,D,1.6,2.4,0.8,2.2
9476,Eibar,Ath Madrid,2,0,H,1.0,0.0,H,0.8,1.2,1.2,0.6
9477,Barcelona,Granada,1,0,H,0.0,0.0,D,2.6,1.4,1.0,1.4
9478,Ath Bilbao,Celta,1,1,D,0.0,0.0,D,1.0,0.8,1.2,1.8
9479,Mallorca,Valencia,4,1,H,3.0,0.0,H,1.0,2.4,1.8,1.0
9480,Betis,Sociedad,3,0,H,2.0,0.0,H,1.8,1.6,2.2,1.6
9481,Villarreal,Espanol,1,2,A,0.0,1.0,A,1.2,0.8,1.2,2.4
9482,Osasuna,Levante,2,0,H,0.0,0.0,D,1.0,1.6,1.6,1.8
9483,Espanol,Ath Bilbao,1,1,D,0.0,1.0,A,1.2,1.8,0.8,1.0
9484,Valencia,Barcelona,2,0,H,0.0,0.0,D,1.6,1.6,1.8,1.0
9485,Alaves,Villarreal,1,2,A,0.0,1.0,A,0.8,1.8,1.2,0.8
9486,Sevilla,Granada,2,0,H,2.0,0.0,H,1.2,1.2,1.0,1.2
9487,Sociedad,Mallorca,3,0,H,0.0,0.0,D,1.4,2.0,1.6,2.2
9488,Getafe,Betis,1,0,H,0.0,0.0,D,1.2,0.8,2.0,1.4
9489,Valladolid,Real Madrid,0,1,A,0.0,0.0,D,0.6,1.0,1.2,0.4
9490,Ath Madrid,Leganes,0,0,D,0.0,0.0,D,1.2,0.8,1.6,1.6
9491,Celta,Eibar,0,0,D,0.0,0.0,D,1.4,2.0,1.0,0.4
9492,Granada,Espanol,2,1,H,1.0,1.0,D,0.4,1.6,1.4,1.6
9493,Real Madrid,Ath Madrid,1,0,H,0.0,0.0,D,1.2,0.2,1.2,0.8
9494,Mallorca,Valladolid,0,1,A,0.0,0.0,D,1.2,1.8,0.6,1.2
9495,Valencia,Celta,1,0,H,0.0,0.0,D,1.2,1.2,1.0,1.4
9496,Villarreal,Osasuna,3,1,H,1.0,0.0,H,1.6,1.0,1.2,1.4
9497,Leganes,Sociedad,2,1,H,0.0,1.0,A,1.0,1.2,2.0,2.0
9498,Eibar,Betis,1,1,D,1.0,1.0,D,1.0,0.2,1.4,1.2
9499,Ath Bilbao,Getafe,0,2,A,0.0,1.0,A,0.6,0.6,1.2,0.8
9500,Sevilla,Alaves,1,1,D,0.0,0.0,D,1.4,1.0,1.0,1.6
9501,Barcelona,Levante,2,1,H,2.0,0.0,H,1.4,1.0,1.2,1.4
9502,Alaves,Eibar,2,1,H,0.0,0.0,D,1.0,1.6,1.2,0.4
9503,Levante,Leganes,2,0,H,2.0,0.0,H,1.0,1.6,1.2,1.2
9504,Getafe,Valencia,3,0,H,0.0,0.0,D,1.2,0.8,1.2,1.0
9505,Valladolid,Villarreal,1,1,D,1.0,0.0,H,0.8,0.8,1.8,1.0
9506,Ath Madrid,Granada,1,0,H,1.0,0.0,H,0.8,1.0,0.6,1.4
9507,Espanol,Mallorca,1,0,H,0.0,0.0,D,1.2,1.6,0.8,1.6
9508,Sociedad,Ath Bilbao,2,1,H,0.0,0.0,D,1.8,2.0,0.6,1.0
9509,Osasuna,Real Madrid,1,4,A,1.0,2.0,A,1.4,1.6,1.4,0.2
9510,Celta,Sevilla,2,1,H,0.0,1.0,A,0.6,1.2,1.4,0.8
9511,Betis,Barcelona,2,3,A,2.0,2.0,D,1.2,1.0,1.8,1.2
9512,Valencia,Ath Madrid,2,2,D,1.0,2.0,A,1.0,1.4,0.6,0.8
9513,Mallorca,Alaves,1,0,H,0.0,0.0,D,0.8,1.4,1.2,1.0
9514,Barcelona,Getafe,2,1,H,2.0,0.0,H,1.6,1.4,1.8,0.6
9515,Villarreal,Levante,2,1,H,1.0,0.0,H,1.8,1.2,0.8,1.4
9516,Granada,Valladolid,2,1,H,0.0,0.0,D,0.6,1.0,0.8,0.8
9517,Sevilla,Espanol,2,2,D,1.0,1.0,D,1.2,1.2,1.4,1.2
9518,Leganes,Betis,0,0,D,0.0,0.0,D,0.8,1.6,1.4,1.2
9519,Ath Bilbao,Osasuna,0,1,A,0.0,1.0,A,0.8,1.4,1.0,1.6
9520,Real Madrid,Celta,2,2,D,0.0,1.0,A,2.2,0.4,0.8,0.8
9521,Betis,Mallorca,3,3,D,2.0,2.0,D,1.2,1.0,1.0,1.2
9522,Levante,Real Madrid,1,0,H,0.0,0.0,D,0.8,1.4,2.0,0.8
9523,Sociedad,Valencia,3,0,H,2.0,0.0,H,1.4,1.6,1.2,1.8
9524,Barcelona,Eibar,5,0,H,3.0,0.0,H,1.6,1.2,0.8,0.8
9525,Celta,Leganes,1,0,H,0.0,0.0,D,1.0,1.0,0.4,1.2
9526,Osasuna,Granada,0,3,A,0.0,3.0,A,1.0,1.4,0.8,1.2
9527,Alaves,Ath Bilbao,2,1,H,1.0,1.0,D,1.0,1.0,0.6,1.4
9528,Valladolid,Espanol,2,1,H,0.0,0.0,D,0.6,0.8,1.4,1.2
9529,Getafe,Sevilla,0,3,A,0.0,1.0,A,2.0,0.4,1.4,1.4
9530,Ath Madrid,Villarreal,3,1,H,1.0,1.0,D,0.6,1.0,1.8,1.2
9531,Sociedad,Valladolid,1,0,H,0.0,0.0,D,1.8,1.2,1.0,1.0
9532,Granada,Celta,0,0,D,0.0,0.0,D,1.4,1.0,1.0,0.8
9533,Leganes,Alaves,1,1,D,0.0,0.0,D,0.4,0.8,1.2,1.2
9534,Valencia,Betis,2,1,H,0.0,0.0,D,1.0,1.6,1.2,1.6
9535,Eibar,Levante,3,0,H,1.0,0.0,H,0.8,1.6,1.0,1.2
9536,Sevilla,Osasuna,3,2,H,2.0,0.0,H,1.8,1.0,1.0,2.0
9537,Ath Bilbao,Villarreal,1,0,H,0.0,0.0,D,0.6,1.6,1.8,1.4
9538,Espanol,Ath Madrid,1,1,D,1.0,0.0,H,1.2,1.4,1.2,0.8
9539,Mallorca,Getafe,0,1,A,0.0,0.0,D,0.8,1.6,1.4,1.0
9540,Real Madrid,Barcelona,2,0,H,0.0,0.0,D,1.6,0.8,2.4,1.2
9541,Alaves,Valencia,1,1,D,0.0,1.0,A,1.2,1.0,1.0,1.8
9542,Getafe,Celta,0,0,D,0.0,0.0,D,1.4,1.0,1.0,0.8
9543,Barcelona,Sociedad,1,0,H,0.0,0.0,D,2.4,1.2,2.0,0.6
9544,Eibar,Mallorca,1,2,A,0.0,1.0,A,1.0,1.6,0.8,1.2
9545,Ath Madrid,Sevilla,2,2,D,2.0,2.0,D,1.4,1.0,2.0,1.4
9546,Osasuna,Espanol,1,0,H,0.0,0.0,D,1.0,2.6,1.2,1.4
9547,Valladolid,Ath Bilbao,1,4,A,0.0,2.0,A,1.0,1.0,0.6,1.4
9548,Levante,Granada,1,1,D,1.0,0.0,H,1.0,1.4,1.4,0.6
9549,Villarreal,Leganes,1,2,A,1.0,0.0,H,1.4,1.4,0.6,1.0
9550,Betis,Real Madrid,2,1,H,1.0,1.0,D,1.4,1.8,1.8,0.8
9551,Eibar,Sociedad,1,2,A,0.0,1.0,A,1.2,2.0,1.4,0.8
9552,Sevilla,Betis,2,0,H,0.0,0.0,D,2.2,1.6,1.6,1.8
9553,Valencia,Levante,1,1,D,0.0,0.0,D,1.0,2.0,1.0,1.2
9554,Granada,Getafe,2,1,H,0.0,1.0,A,1.2,0.6,1.0,1.0
9555,Espanol,Alaves,2,0,H,1.0,0.0,H,1.0,1.2,1.2,1.0
9556,Celta,Villarreal,0,1,A,0.0,0.0,D,1.0,0.6,1.0,1.6
9557,Leganes,Valladolid,1,2,A,0.0,1.0,A,0.6,1.0,1.0,1.8
9558,Mallorca,Barcelona,0,4,A,0.0,2.0,A,1.2,1.2,2.2,1.0
9559,Real Madrid,Eibar,3,1,H,3.0,0.0,H,1.8,1.2,1.2,2.2
9560,Ath Bilbao,Ath Madrid,1,1,D,1.0,1.0,D,1.4,1.2,1.8,1.2
9561,Sociedad,Osasuna,1,1,D,0.0,1.0,A,1.6,0.6,1.0,2.0
9562,Betis,Granada,2,2,D,0.0,1.0,A,1.2,1.6,1.6,0.6
9563,Levante,Sevilla,1,1,D,0.0,0.0,D,0.8,1.4,2.4,1.2
9564,Villarreal,Mallorca,1,0,H,1.0,0.0,H,1.0,1.4,1.2,1.8
9565,Barcelona,Leganes,2,0,H,1.0,0.0,H,2.4,0.6,0.8,1.0
9566,Getafe,Espanol,0,0,D,0.0,0.0,D,0.6,1.4,1.2,1.2
9567,Osasuna,Ath Madrid,0,5,A,0.0,1.0,A,1.0,1.4,1.8,1.4
9568,Valladolid,Celta,0,0,D,0.0,0.0,D,1.2,1.8,0.6,0.6
9569,Eibar,Ath Bilbao,2,2,D,1.0,1.0,D,1.2,2.4,1.4,1.0
9570,Alaves,Sociedad,2,0,H,0.0,0.0,D,0.8,1.2,1.4,0.6
9571,Real Madrid,Valencia,3,0,H,0.0,0.0,D,1.6,1.2,1.2,1.6
9572,Granada,Villarreal,0,1,A,0.0,1.0,A,1.6,0.8,0.8,1.2
9573,Mallorca,Leganes,1,1,D,1.0,0.0,H,1.0,2.0,0.8,1.4
9574,Sevilla,Barcelona,0,0,D,0.0,0.0,D,2.2,1.0,2.4,0.4
9575,Espanol,Levante,1,3,A,1.0,1.0,D,0.8,0.8,0.8,1.2
9576,Ath Bilbao,Betis,1,0,H,1.0,0.0,H,1.8,1.2,1.6,2.0
9577,Getafe,Eibar,1,1,D,1.0,1.0,D,0.4,1.0,1.6,1.8
9578,Ath Madrid,Valladolid,1,0,H,0.0,0.0,D,2.4,1.0,1.0,1.4
9579,Sociedad,Real Madrid,1,2,A,0.0,0.0,D,0.8,1.0,1.8,0.8
9580,Celta,Alaves,6,0,H,4.0,0.0,H,0.2,0.2,1.2,1.0
9581,Valencia,Osasuna,2,0,H,2.0,0.0,H,0.8,1.8,0.8,2.4
9582,Villarreal,Sevilla,2,2,D,2.0,1.0,H,0.8,0.6,1.6,1.0
9583,Leganes,Granada,0,0,D,0.0,0.0,D,1.0,1.4,1.0,1.0
9584,Levante,Ath Madrid,0,1,A,0.0,1.0,A,1.2,1.4,2.0,0.8
9585,Valladolid,Getafe,1,1,D,1.0,1.0,D,0.6,1.4,0.6,0.6
9586,Barcelona,Ath Bilbao,1,0,H,0.0,0.0,D,1.4,0.4,1.8,0.8
9587,Real Madrid,Mallorca,2,0,H,1.0,0.0,H,2.2,0.8,0.6,1.6
9588,Alaves,Osasuna,0,1,A,0.0,0.0,D,0.8,2.0,0.8,2.2
9589,Sociedad,Celta,0,1,A,0.0,1.0,A,0.8,1.4,1.2,0.2
9590,Betis,Espanol,1,0,H,0.0,0.0,D,1.0,1.6,0.8,1.0
9591,Eibar,Valencia,1,0,H,1.0,0.0,H,1.2,2.0,1.2,1.2
9592,Sevilla,Valladolid,1,1,D,0.0,1.0,A,1.4,1.0,0.8,1.4
9593,Ath Bilbao,Mallorca,3,1,H,2.0,0.0,H,1.6,1.0,0.6,1.8
9594,Celta,Barcelona,2,2,D,0.0,1.0,A,1.4,0.2,1.6,0.0
9595,Osasuna,Leganes,2,1,H,1.0,0.0,H,0.6,1.6,0.8,1.2
9596,Ath Madrid,Alaves,2,1,H,0.0,0.0,D,2.0,0.6,0.6,2.0
9597,Levante,Betis,4,2,H,2.0,0.0,H,1.2,1.0,1.0,1.2
9598,Villarreal,Valencia,2,0,H,2.0,0.0,H,1.2,0.8,0.8,1.2
9599,Granada,Eibar,1,2,A,0.0,1.0,A,1.0,1.0,1.2,1.6
9600,Espanol,Real Madrid,0,1,A,0.0,1.0,A,0.6,1.0,2.2,0.8
9601,Getafe,Sociedad,2,1,H,1.0,0.0,H,0.6,0.8,0.8,1.4
9602,Mallorca,Celta,5,1,H,3.0,0.0,H,0.4,2.2,1.8,0.6
9603,Leganes,Sevilla,0,3,A,0.0,2.0,A,0.6,1.4,1.2,0.8
9604,Barcelona,Ath Madrid,2,2,D,1.0,1.0,D,1.8,0.4,2.0,0.4
9605,Alaves,Granada,0,2,A,0.0,1.0,A,0.6,2.2,1.0,1.2
9606,Valencia,Ath Bilbao,0,2,A,0.0,1.0,A,0.6,1.4,1.4,1.0
9607,Betis,Villarreal,0,2,A,0.0,2.0,A,1.0,1.8,1.4,0.4
9608,Valladolid,Levante,0,0,D,0.0,0.0,D,0.8,0.8,1.8,1.2
9609,Eibar,Osasuna,0,2,A,0.0,1.0,A,1.4,1.4,0.8,1.8
9610,Sociedad,Espanol,2,1,H,0.0,1.0,A,0.6,1.6,0.6,1.0
9611,Real Madrid,Getafe,1,0,H,0.0,0.0,D,2.2,0.4,1.0,1.0
9612,Ath Madrid,Mallorca,3,0,H,2.0,0.0,H,2.2,0.6,1.4,1.6
9613,Celta,Betis,1,1,D,1.0,0.0,H,2.0,1.4,1.0,1.8
9614,Valladolid,Alaves,1,0,H,0.0,0.0,D,0.4,0.6,0.6,2.2
9615,Granada,Valencia,2,2,D,0.0,0.0,D,1.0,1.0,0.4,1.6
9616,Ath Bilbao,Real Madrid,0,1,A,0.0,0.0,D,1.6,0.8,1.8,0.2
9617,Espanol,Leganes,0,1,A,0.0,0.0,D,0.4,1.4,0.4,1.6
9618,Osasuna,Getafe,0,0,D,0.0,0.0,D,1.0,1.6,0.8,0.8
9619,Villarreal,Barcelona,1,4,A,1.0,3.0,A,1.6,0.4,1.4,0.8
9620,Levante,Sociedad,1,1,D,1.0,1.0,D,1.6,1.0,0.8,1.6
9621,Sevilla,Eibar,1,0,H,0.0,0.0,D,1.4,0.8,1.2,1.2
9622,Celta,Ath Madrid,1,1,D,0.0,1.0,A,2.2,1.6,1.8,0.6
9623,Valencia,Valladolid,2,1,H,1.0,0.0,H,0.8,1.4,0.6,0.6
9624,Betis,Osasuna,3,0,H,2.0,0.0,H,0.8,1.6,1.0,0.6
9625,Getafe,Villarreal,1,3,A,0.0,0.0,D,0.8,0.8,1.6,1.2
9626,Barcelona,Espanol,1,0,H,0.0,0.0,D,1.8,1.0,0.4,1.6
9627,Eibar,Leganes,0,0,D,0.0,0.0,D,0.8,1.0,0.6,1.2
9628,Mallorca,Levante,2,0,H,1.0,0.0,H,1.4,2.0,1.6,1.0
9629,Ath Bilbao,Sevilla,1,2,A,1.0,0.0,H,1.2,0.6,1.4,0.6
9630,Sociedad,Granada,2,3,A,0.0,2.0,A,1.0,1.4,1.0,1.0
9631,Real Madrid,Alaves,2,0,H,1.0,0.0,H,1.4,0.2,0.2,2.4
9632,Valladolid,Barcelona,0,1,A,0.0,1.0,A,0.8,0.8,2.0,1.0
9633,Ath Madrid,Betis,1,0,H,0.0,0.0,D,1.8,0.8,1.4,1.4
9634,Osasuna,Celta,2,1,H,1.0,1.0,D,1.0,0.8,1.2,1.8
9635,Espanol,Eibar,0,2,A,0.0,2.0,A,0.2,1.2,0.6,0.8
9636,Levante,Ath Bilbao,1,2,A,0.0,2.0,A,1.0,1.2,1.2,1.0
9637,Leganes,Valencia,1,0,H,1.0,0.0,H,0.4,1.0,0.8,1.6
9638,Sevilla,Mallorca,2,0,H,1.0,0.0,H,1.8,0.8,1.6,1.8
9639,Alaves,Getafe,0,0,D,0.0,0.0,D,0.2,1.6,0.8,1.2
9640,Villarreal,Sociedad,1,2,A,0.0,0.0,D,2.0,1.4,1.2,1.6
9641,Granada,Real Madrid,1,2,A,0.0,2.0,A,1.6,1.2,1.4,0.0
9642,Barcelona,Osasuna,1,2,A,0.0,1.0,A,2.0,1.0,1.2,1.0
9643,Sociedad,Sevilla,0,0,D,0.0,0.0,D,1.6,1.6,1.8,0.4
9644,Real Madrid,Villarreal,2,1,H,1.0,0.0,H,1.4,0.2,1.8,1.4
9645,Mallorca,Granada,1,2,A,1.0,1.0,D,1.6,1.8,1.8,1.6
9646,Getafe,Ath Madrid,0,2,A,0.0,0.0,D,0.6,1.0,1.8,0.8
9647,Ath Bilbao,Leganes,0,2,A,0.0,0.0,D,1.6,1.0,0.6,1.0
9648,Betis,Alaves,1,2,A,0.0,0.0,D,1.2,1.6,0.2,1.4
9649,Valencia,Espanol,1,0,H,1.0,0.0,H,0.8,1.6,0.2,1.4
9650,Eibar,Valladolid,3,1,H,2.0,0.0,H,0.8,0.8,0.6,0.8
9651,Celta,Levante,2,3,A,2.0,2.0,D,1.2,2.2,1.2,1.4
9652,Levante,Getafe,1,0,H,0.0,0.0,D,1.0,1.4,0.2,1.2
9653,Leganes,Real Madrid,2,2,D,1.0,1.0,D,0.8,0.6,1.6,0.4
9654,Osasuna,Mallorca,2,2,D,1.0,1.0,D,1.2,1.0,1.6,1.6
9655,Granada,Ath Bilbao,4,0,H,1.0,0.0,H,2.0,1.4,1.0,1.2
9656,Sevilla,Valencia,1,0,H,0.0,0.0,D,1.6,0.2,1.0,1.2
9657,Ath Madrid,Sociedad,1,1,D,1.0,0.0,H,1.8,0.6,1.4,1.2
9658,Villarreal,Eibar,4,0,H,0.0,0.0,D,1.6,1.8,1.0,0.8
9659,Valladolid,Betis,2,0,H,1.0,0.0,H,0.6,1.2,1.0,1.2
9660,Alaves,Barcelona,0,5,A,0.0,3.0,A,0.4,1.2,1.8,1.0
9661,Espanol,Celta,0,0,D,0.0,0.0,D,0.2,1.4,1.2,2.4
9662,Cadiz,Osasuna,0,2,A,0.0,1.0,A,1.8,1.4,1.2,1.4
9663,Eibar,Celta,0,0,D,0.0,0.0,D,1.0,1.2,1.0,1.4
9664,Granada,Ath Bilbao,2,0,H,0.0,0.0,D,2.4,1.4,0.6,2.0
9665,Alaves,Betis,0,1,A,0.0,0.0,D,0.4,1.8,1.0,1.2
9666,Valladolid,Sociedad,1,1,D,1.0,0.0,H,1.0,1.2,1.2,1.2
9667,Villarreal,Huesca,1,1,D,0.0,1.0,A,2.0,1.8,1.6,2.0
9668,Valencia,Levante,4,2,H,2.0,2.0,D,1.0,1.0,1.2,1.4
9669,Villarreal,Eibar,2,1,H,0.0,0.0,D,2.0,1.2,1.0,1.0
9670,Getafe,Osasuna,1,0,H,0.0,0.0,D,0.2,1.2,1.6,1.4
9671,Celta,Valencia,2,1,H,1.0,0.0,H,0.8,1.2,1.4,1.0
9672,Sociedad,Real Madrid,0,0,D,0.0,0.0,D,1.2,1.2,1.8,0.8
9673,Granada,Alaves,2,1,H,1.0,1.0,D,2.4,1.0,0.4,1.8
9674,Huesca,Cadiz,0,2,A,0.0,1.0,A,1.4,2.2,1.6,1.6
9675,Betis,Valladolid,2,0,H,2.0,0.0,H,1.0,1.0,1.0,1.4
9676,Alaves,Getafe,0,0,D,0.0,0.0,D,0.6,1.8,0.4,1.2
9677,Valencia,Huesca,1,1,D,1.0,0.0,H,1.2,1.2,1.2,2.4
9678,Elche,Sociedad,0,3,A,0.0,0.0,D,1.6,1.0,0.8,0.6
9679,Betis,Real Madrid,2,3,A,2.0,1.0,H,0.8,1.0,1.6,0.8
9680,Valladolid,Celta,1,1,D,0.0,1.0,A,0.8,1.4,1.0,1.2
9681,Cadiz,Sevilla,1,3,A,0.0,0.0,D,2.0,1.4,1.2,0.2
9682,Barcelona,Villarreal,4,0,H,4.0,0.0,H,2.4,0.6,1.8,1.2
9683,Eibar,Ath Bilbao,1,2,A,0.0,1.0,A,1.2,1.4,0.6,2.2
9684,Osasuna,Levante,1,3,A,1.0,1.0,D,1.6,1.0,1.4,2.0
9685,Ath Madrid,Granada,6,1,H,1.0,0.0,H,1.6,0.4,2.2,0.8
